136.59 59.58
117.85 59.63
69.74 59.66
92.69 59.69
127.83 59.73
99.57 59.78
102.68 59.81
155.84 59.86
146.19 59.93
108.72 59.98
125.75 60.02
132.3 60.08
115.77 60.12
139.66 60.18
153.07 60.24
136.53 60.3
153.37 60.36
161.73 60.42
139.35 60.48
149.06 60.54
155.37 60.61
142.86 60.67
170.1 60.73
175.8 60.81
141.62 60.87
167.58 60.94
193.63 61.01
152.13 61.09
158.85 61.15
195.0 61.23
163.39 61.3
158.37 61.37
195.34 61.45
171.63 61.52
162.08 61.59
211.05 61.67
229.64 61.8
166.82 61.93
158.11 62.08
197.85 62.23
150.46 62.4
144.09 62.54
196.16 62.7
195.28 62.88
194.74 63.04
164.85 63.19
164.5 63.33
182.49 63.49
172.89 63.65
178.01 63.81
208.81 63.98
157.19 64.14
155.36 64.28
212.83 64.43
196.65 64.61
158.67 64.74
209.66 64.91
206.95 65.09
142.96 65.25
152.4 65.35
181.64 65.51
209.96 65.69
177.35 65.84
190.42 65.99
207.7 66.15
169.24 66.31
144.42 66.43
203.42 66.59
177.87 66.74
163.53 66.88
232.84 67.04
196.63 67.22
119.04 67.35
146.65 67.46
216.52 67.62
176.05 67.77
152.19 67.89
212.52 68.06
231.9 68.22
142.84 68.36
144.64 68.48
199.59 68.63
158.44 68.77
147.08 68.9
202.41 69.07
162.98 69.21
133.13 69.34
190.7 69.48
188.34 69.63
137.86 69.75
197.69 69.88
187.08 70.04
168.04 70.18
159.65 70.33
150.0 70.46
164.64 70.6
170.16 70.73
172.88 70.87
188.04 71.0
185.63 71.15
192.45 71.3
192.42 71.44
176.21 71.57
182.59 71.69
182.96 71.84
171.96 71.99
203.26 72.13
199.16 72.27
222.86 72.41
169.6 72.55
194.58 72.69
212.64 72.84
183.37 72.97
218.35 73.1
188.66 73.27
210.99 73.4
179.79 73.53
205.55 73.69
215.14 73.83
185.9 73.98
193.35 74.11
178.19 74.25
206.7 74.4
226.47 74.55
187.26 74.69
201.59 74.84
218.48 74.98
214.66 75.12
215.02 75.25
222.27 75.4
202.65 75.55
224.41 75.7
249.32 75.86
216.72 75.99
178.87 76.14
181.79 76.29
186.44 76.43
196.72 76.57
201.43 76.71
171.46 76.87
210.03 77.0
250.52 77.15
216.07 77.3
188.48 77.44
206.78 77.58
210.69 77.73
195.25 77.87
186.79 78.01
197.29 78.16
183.5 78.3
193.16 78.45
211.27 78.6
195.2 78.74
211.11 78.87
227.57 79.02
227.09 79.16
203.74 79.3
232.79 79.43
212.56 79.58
260.72 79.74
182.66 79.87
192.46 80.01
224.03 80.15
235.3 80.29
212.98 80.42
226.97 80.55
253.83 80.7
239.22 80.84
211.72 80.98
212.53 81.11
160.1 81.24
169.11 81.38
243.5 81.52
222.74 81.67
157.48 81.79
204.5 81.93
225.74 82.08
168.98 82.21
194.33 82.33
232.37 82.46
204.31 82.6
183.61 82.74
225.54 82.86
258.77 83.01
225.4 83.16
190.93 83.28
218.53 83.4
214.16 83.54
215.93 83.67
248.47 83.81
206.71 83.96
206.55 84.09
186.39 84.21
214.35 84.35
223.25 84.47
199.7 84.61
247.37 84.73
253.14 84.9
249.66 85.02
212.06 85.16
216.7 85.28
200.17 85.41
196.6 85.55
191.6 85.68
242.8 85.82
226.23 85.97
212.97 86.11
215.68 86.22
197.97 86.35
197.29 86.48
267.08 86.62
222.47 86.78
271.89 86.91
203.99 87.04
231.37 87.17
248.94 87.3
232.49 87.41
228.93 87.56
222.39 87.71
231.17 87.85
229.07 87.99
235.37 88.12
199.83 88.25
214.57 88.37
259.41 88.51
230.79 88.66
184.01 88.79
212.94 88.93
244.91 89.06
188.86 89.19
202.78 89.33
267.25 89.46
226.68 89.6
220.45 89.75
272.05 89.89
256.15 90.0
207.15 90.13
293.12 90.27
223.11 90.41
269.43 90.54
293.96 90.69
233.88 90.83
188.5 90.95
222.7 91.08
227.14 91.21
246.54 91.34
263.99 91.49
212.14 91.63
221.74 91.75
219.47 91.88
222.37 92.01
238.84 92.15
236.06 92.28
266.15 92.42
256.63 92.56
252.26 92.68
212.8 92.82
258.72 92.93
225.45 93.07
275.26 93.2
252.55 93.37
178.43 93.48
228.84 93.59
273.13 93.73
247.03 93.88
225.03 93.99
250.87 94.12
288.59 94.29
173.3 94.42
195.91 94.53
259.27 94.67
199.14 94.8
192.42 94.91
304.32 95.05
261.83 95.21
276.2 95.34
279.81 95.47
242.95 95.61
221.64 95.73
207.32 95.86
280.81 96.0
250.22 96.12
291.9 96.26
278.74 96.41
197.91 96.55
281.15 96.68
225.83 96.83
270.98 96.94
274.62 97.07
310.72 97.22
226.48 97.35
252.66 97.48
346.25 97.64
247.44 97.81
189.08 97.91
214.81 98.04
304.4 98.19
268.71 98.31
282.41 98.45
294.04 98.62
290.05 98.78
226.2 98.91
211.4 99.03
248.59 99.15
242.22 99.29
229.67 99.44
303.67 99.59
317.68 99.75
231.27 99.89
245.16 100.03
324.61 100.15
207.3 100.3
242.72 100.43
324.28 100.57
273.04 100.74
286.56 100.89
312.64 101.03
270.24 101.17
241.42 101.31
294.97 101.43
279.35 101.58
274.56 101.72
311.24 101.88
309.96 102.03
229.62 102.17
331.61 102.31
235.98 102.43
293.59 102.55
374.73 102.72
275.96 102.88
229.17 103.0
316.29 103.15
299.85 103.31
205.56 103.41
281.19 103.53
332.64 103.71
239.23 103.84
263.6 103.97
301.05 104.12
282.03 104.27
208.64 104.38
340.49 104.5
346.3 104.65
207.08 104.78
300.34 104.9
382.04 105.05
264.36 105.2
288.97 105.3
322.15 105.45
297.52 105.59
224.41 105.69
274.86 105.81
378.17 105.96
254.62 106.09
265.72 106.22
310.54 106.37
258.56 106.49
214.28 106.59
279.6 106.71
296.85 106.85
231.93 106.96
300.55 107.09
290.07 107.24
210.96 107.35
177.17 107.45
317.7 107.58
280.38 107.71
186.28 107.81
282.79 107.93
281.94 108.07
205.87 108.18
267.86 108.3
315.3 108.42
240.91 108.55
243.63 108.67
286.26 108.78
233.67 108.89
192.01 108.98
324.12 109.12
275.18 109.26
257.58 109.39
306.12 109.52
276.09 109.62
154.26 109.71
288.31 109.8
265.12 109.95
247.35 110.06
322.98 110.2
347.12 110.36
131.62 110.46
210.95 110.52
356.8 110.66
266.49 110.78
207.84 110.86
445.16 111.03
364.79 111.19
135.09 111.27
359.08 111.36
293.47 111.52
165.72 111.59
314.74 111.7
478.91 111.89
141.03 111.99
245.6 112.1
405.63 112.24
131.96 112.35
179.69 112.45
484.52 112.6
183.33 112.73
285.39 112.81
393.0 112.98
291.22 113.1
226.23 113.18
326.41 113.34
244.79 113.48
275.73 113.55
339.06 113.72
415.96 113.85
144.76 113.94
430.24 114.06
420.49 114.21
152.36 114.32
354.8 114.45
310.65 114.61
209.25 114.72
280.79 114.84
280.45 114.97
302.17 115.08
280.36 115.2
488.51 115.34
283.65 115.47
405.32 115.58
434.55 115.72
279.96 115.83
392.79 115.94
320.57 116.09
286.72 116.19
336.93 116.31
319.65 116.47
281.06 116.57
295.19 116.69
362.16 116.82
250.34 116.96
198.3 117.06
437.47 117.2
236.53 117.32
188.3 117.42
422.23 117.57
334.95 117.69
190.91 117.79
358.26 117.92
321.96 118.04
152.1 118.13
386.02 118.27
322.33 118.42
244.93 118.51
298.11 118.64
306.55 118.79
155.74 118.87
337.21 118.95
321.53 119.12
274.7 119.24
260.13 119.35
334.68 119.49
259.3 119.58
241.97 119.69
265.89 119.81
295.96 119.93
308.45 120.05
363.77 120.18
250.7 120.3
209.39 120.39
285.13 120.51
354.26 120.64
349.14 120.76
281.2 120.87
353.93 121.0
276.28 121.11
197.82 121.22
245.28 121.33
281.22 121.46
289.04 121.57
322.29 121.7
358.46 121.85
215.54 121.95
255.61 122.02
370.4 122.15
306.63 122.29
275.78 122.39
377.13 122.54
342.25 122.69
219.77 122.77
234.53 122.88
307.02 123.0
230.09 123.1
397.38 123.24
348.32 123.37
298.48 123.5
372.13 123.63
298.45 123.77
203.5 123.84
326.87 123.95
319.51 124.09
257.36 124.19
270.26 124.32
450.51 124.46
242.07 124.61
196.46 124.71
339.09 124.84
273.79 124.95
224.53 125.02
358.29 125.15
374.31 125.3
383.92 125.44
292.82 125.56
407.38 125.68
220.2 125.79
280.05 125.88
315.8 125.96
341.79 126.1
297.21 126.22
279.67 126.34
292.12 126.48
268.82 126.6
215.35 126.7
202.59 126.76
260.05 126.88
245.97 126.98
209.52 127.08
397.15 127.18
353.73 127.32
196.47 127.44
140.38 127.51
318.48 127.6
236.47 127.68
180.36 127.75
326.31 127.84
324.41 127.95
236.48 128.05
191.76 128.14
342.42 128.2
285.46 128.3
234.8 128.33
182.02 128.42
242.37 128.5
207.66 128.57
203.36 128.62
278.37 128.71
180.4 128.8
99.66 128.84
181.97 128.89
158.71 128.94
93.93 128.97
91.79 129.01
166.89 129.06
165.54 129.14
200.61 129.18
197.01 129.23
182.44 129.24
44.53 129.28
