133.27 60.83
137.15 60.87
112.47 60.91
130.78 60.95
144.65 60.99
110.63 61.03
114.48 61.06
154.24 61.1
142.97 61.15
129.25 61.2
160.83 61.25
156.47 61.3
122.29 61.35
138.31 61.39
158.55 61.44
145.49 61.49
156.04 61.54
174.62 61.6
161.56 61.66
156.12 61.71
158.7 61.77
151.16 61.82
165.27 61.87
176.62 61.94
163.5 62.0
179.42 62.06
193.3 62.13
158.38 62.19
161.68 62.24
197.74 62.31
170.48 62.37
158.3 62.43
208.93 62.5
198.94 62.57
160.59 62.64
197.93 62.7
207.04 62.78
161.83 62.85
182.94 62.91
213.74 62.98
185.15 63.05
190.7 63.12
216.97 63.2
193.66 63.27
186.36 63.34
203.03 63.41
190.36 63.48
197.03 63.55
218.47 63.63
201.46 63.71
200.98 63.78
218.89 63.86
192.43 63.93
186.49 64.0
223.26 64.08
211.58 64.16
194.41 64.23
240.98 64.37
225.21 64.53
183.35 64.68
195.85 64.83
200.4 65.0
172.54 65.15
184.74 65.3
205.89 65.46
190.45 65.61
183.05 65.75
187.23 65.92
172.74 66.07
180.97 66.21
198.67 66.38
172.44 66.53
170.22 66.69
170.61 66.84
163.03 66.98
177.8 67.14
172.15 67.3
187.01 67.45
201.52 67.59
218.45 67.75
189.81 67.91
180.97 68.04
199.12 68.2
213.81 68.34
190.72 68.51
169.42 68.66
171.33 68.8
164.29 68.94
177.92 69.09
164.24 69.25
176.35 69.4
176.74 69.55
160.96 69.7
168.78 69.84
168.74 69.98
177.02 70.13
178.16 70.27
196.83 70.41
193.28 70.57
182.91 70.72
186.46 70.86
174.8 71.0
176.76 71.14
168.26 71.28
189.16 71.42
202.91 71.58
192.36 71.72
202.47 71.85
174.01 72.0
184.53 72.14
198.37 72.28
160.7 72.41
191.77 72.56
204.08 72.71
169.08 72.85
198.27 72.99
177.16 73.13
158.85 73.26
190.66 73.4
198.07 73.54
188.45 73.67
197.15 73.81
200.92 73.97
184.13 74.11
189.91 74.24
191.11 74.38
171.65 74.5
187.13 74.64
209.46 74.78
215.38 74.93
186.11 75.08
207.7 75.22
187.22 75.35
159.83 75.48
171.64 75.61
178.79 75.75
169.71 75.89
199.24 76.04
209.08 76.18
165.49 76.32
185.64 76.45
171.27 76.59
175.87 76.71
202.23 76.85
210.02 77.0
183.84 77.14
189.38 77.27
222.98 77.42
207.61 77.56
160.1 77.68
219.3 77.83
212.22 77.97
167.6 78.1
205.89 78.24
208.96 78.4
181.36 78.53
194.99 78.66
203.38 78.81
196.17 78.95
196.93 79.08
222.8 79.22
230.79 79.36
217.29 79.5
184.84 79.64
206.36 79.79
231.09 79.93
192.59 80.06
194.27 80.19
211.87 80.34
208.14 80.48
193.91 80.61
215.27 80.77
214.75 80.91
185.38 81.06
212.26 81.19
202.05 81.32
207.45 81.45
219.33 81.6
228.48 81.74
234.46 81.89
218.17 82.03
238.49 82.17
204.04 82.31
227.2 82.45
229.43 82.58
227.94 82.72
242.38 82.86
221.26 83.02
228.67 83.15
212.58 83.29
198.37 83.44
199.17 83.58
206.55 83.7
213.53 83.85
218.64 83.99
198.09 84.12
219.86 84.28
239.31 84.42
209.61 84.55
219.02 84.69
225.16 84.83
213.49 84.96
215.29 85.1
259.48 85.25
230.49 85.39
231.35 85.53
235.1 85.66
221.93 85.81
230.99 85.94
216.77 86.07
222.01 86.22
232.13 86.36
230.55 86.5
226.51 86.64
212.18 86.78
192.87 86.91
216.27 87.04
209.26 87.19
200.7 87.33
219.27 87.46
227.55 87.6
220.98 87.74
195.99 87.87
226.11 88.0
219.54 88.16
222.84 88.28
211.71 88.42
213.05 88.57
226.89 88.69
224.2 88.82
260.71 88.96
247.58 89.11
222.24 89.24
230.18 89.39
237.58 89.52
204.51 89.64
219.0 89.77
223.9 89.91
236.47 90.05
251.1 90.19
232.11 90.34
222.72 90.46
201.07 90.6
244.37 90.73
186.73 90.85
248.19 90.99
288.73 91.14
249.47 91.28
212.67 91.41
233.7 91.56
232.44 91.67
227.58 91.81
254.93 91.94
227.23 92.08
216.1 92.21
247.72 92.35
247.56 92.49
210.28 92.63
