126.46 61.35
124.8 61.39
119.32 61.42
130.5 61.46
131.62 61.5
124.4 61.54
134.22 61.57
138.14 61.62
129.87 61.66
137.62 61.7
144.34 61.74
135.72 61.78
141.05 61.83
150.24 61.87
141.96 61.92
144.51 61.96
155.48 62.01
148.25 62.06
147.66 62.11
160.06 62.16
154.92 62.21
151.53 62.26
163.97 62.31
161.3 62.37
155.44 62.42
167.22 62.47
167.72 62.53
159.74 62.58
170.14 62.64
173.84 62.7
164.43 62.75
172.74 62.81
179.29 62.87
169.51 62.93
175.0 62.99
184.08 63.05
174.99 63.11
177.3 63.17
188.19 63.24
180.52 63.3
179.62 63.36
191.63 63.43
185.73 63.49
182.32 63.56
194.01 63.62
190.98 63.69
185.06 63.76
196.42 63.82
195.91 63.89
188.17 63.96
197.77 64.03
200.52 64.1
191.31 64.16
199.13 64.23
204.44 64.3
194.84 64.37
200.15 64.44
207.66 64.51
198.77 64.59
200.81 64.66
210.18 64.73
202.36 64.8
201.85 64.87
211.98 64.94
205.98 65.02
202.89 65.09
213.06 65.16
209.61 65.24
204.32 65.31
210.37 65.47
205.31 65.63
195.0 65.77
199.87 65.91
187.65 66.06
181.35 66.22
168.28 66.37
172.04 66.52
168.28 66.67
178.08 66.81
189.47 66.97
178.1 67.11
180.4 67.26
187.29 67.41
180.08 67.56
180.85 67.71
183.58 67.87
175.9 68.01
182.84 68.16
177.06 68.31
171.26 68.46
166.6 68.61
172.41 68.76
182.5 68.91
165.73 69.06
185.24 69.21
174.3 69.36
173.08 69.5
176.21 69.65
181.33 69.81
173.81 69.95
178.13 70.1
183.28 70.25
176.51 70.4
178.87 70.55
181.64 70.69
184.0 70.84
185.99 70.98
181.55 71.13
187.96 71.27
187.15 71.43
181.07 71.57
189.52 71.72
185.05 71.86
182.99 72.01
173.98 72.15
178.82 72.3
181.64 72.45
179.95 72.59
183.17 72.73
179.84 72.88
182.27 73.03
181.37 73.16
192.92 73.31
194.53 73.45
194.09 73.6
196.94 73.73
198.15 73.87
200.21 74.02
199.77 74.17
206.0 74.3
204.28 74.44
204.7 74.59
211.42 74.73
202.09 74.87
201.19 75.01
210.47 75.14
207.03 75.28
201.9 75.43
212.08 75.57
192.83 75.71
203.43 75.84
200.84 75.99
189.16 76.13
190.79 76.27
184.67 76.41
191.49 76.55
170.62 76.69
177.01 76.83
171.68 76.96
179.82 77.1
190.6 77.24
187.89 77.38
183.4 77.51
198.65 77.66
197.67 77.79
194.49 77.92
202.32 78.06
200.93 78.2
192.43 78.34
196.77 78.48
195.33 78.62
186.34 78.75
192.44 78.89
194.58 79.03
182.38 79.16
193.88 79.29
194.68 79.44
192.77 79.57
188.61 79.71
196.59 79.85
192.41 79.98
187.32 80.12
207.11 80.26
187.5 80.4
191.0 80.53
210.01 80.67
202.16 80.81
198.83 80.94
203.76 81.08
202.25 81.22
191.11 81.36
205.24 81.49
206.05 81.63
191.16 81.77
203.98 81.91
198.29 82.04
194.9 82.18
202.66 82.31
206.26 82.45
188.41 82.59
205.06 82.72
211.04 82.87
196.37 83.0
210.78 83.13
220.53 83.27
207.25 83.41
202.4 83.55
223.53 83.69
219.15 83.82
203.87 83.96
233.64 84.1
215.01 84.24
218.18 84.36
219.5 84.5
231.35 84.65
209.71 84.79
230.64 84.91
230.57 85.07
216.49 85.19
222.14 85.33
225.91 85.48
212.72 85.62
221.28 85.75
229.42 85.89
210.83 86.02
212.62 86.16
225.64 86.3
214.79 86.45
214.65 86.58
231.63 86.72
224.16 86.86
210.73 86.99
223.88 87.13
216.85 87.27
208.31 87.41
237.78 87.54
234.71 87.69
219.21 87.83
227.02 87.97
223.9 88.11
205.31 88.25
214.1 88.38
224.94 88.52
218.79 88.66
206.08 88.8
217.48 88.94
209.25 89.08
203.03 89.22
222.53 89.36
206.7 89.5
210.04 89.63
230.65 89.77
223.4 89.92
219.16 90.05
236.3 90.19
231.08 90.33
230.36 90.45
246.11 90.61
247.99 90.74
229.91 90.88
253.37 91.01
242.46 91.16
238.68 91.29
252.46 91.43
248.74 91.57
244.95 91.71
234.96 91.85
255.59 92.0
235.17 92.14
231.88 92.27
254.65 92.41
236.75 92.55
228.73 92.69
248.47 92.83
229.94 92.97
221.33 93.1
226.94 93.24
218.85 93.39
215.48 93.53
240.64 93.66
229.36 93.8
226.52 93.94
245.46 94.08
247.4 94.22
231.77 94.35
243.33 94.5
254.91 94.63
241.89 94.77
248.16 94.91
254.39 95.04
247.25 95.19
254.09 95.33
