125.42 61.36
126.89 61.39
125.57 61.43
130.16 61.46
132.67 61.5
130.67 61.54
134.92 61.58
138.14 61.62
136.14 61.66
139.37 61.7
143.3 61.74
141.66 61.79
144.2 61.83
148.5 61.88
147.21 61.92
148.73 61.97
153.74 62.02
152.46 62.06
153.28 62.11
158.32 62.16
157.74 62.21
157.52 62.26
162.93 62.32
163.07 62.37
162.15 62.42
167.23 62.48
168.44 62.53
166.46 62.59
171.21 62.64
173.14 62.7
171.17 62.76
174.88 62.82
177.88 62.88
175.56 62.93
178.58 62.99
182.31 63.06
179.99 63.12
181.95 63.18
186.42 63.24
184.1 63.3
185.36 63.37
189.85 63.43
188.61 63.5
188.44 63.56
193.3 63.63
192.43 63.69
191.55 63.76
196.43 63.83
196.28 63.89
194.69 63.96
199.23 64.03
199.8 64.1
197.48 64.17
201.69 64.24
203.0 64.31
200.31 64.38
203.8 64.45
206.21 64.52
203.15 64.59
205.93 64.66
208.72 64.73
206.03 64.8
207.35 64.88
211.25 64.95
208.55 65.02
209.15 65.09
213.07 65.17
210.73 65.24
210.6 65.31
210.01 65.48
208.94 65.6
202.37 65.75
197.28 65.92
188.03 66.07
181.36 66.22
171.27 66.37
168.65 66.52
173.54 66.66
179.59 66.81
181.88 66.96
179.24 67.11
183.06 67.26
185.39 67.41
182.37 67.56
185.07 67.71
187.38 67.86
178.97 68.01
178.2 68.16
182.83 68.31
178.21 68.45
172.41 68.61
179.78 68.76
172.76 68.91
175.87 69.05
177.8 69.2
178.98 69.36
175.05 69.5
181.3 69.65
178.16 69.8
176.56 69.95
179.71 70.1
179.7 70.25
178.08 70.39
183.63 70.54
186.01 70.69
182.41 70.84
181.17 70.98
183.57 71.13
183.94 71.28
181.49 71.42
188.73 71.57
184.27 71.72
180.17 71.86
182.98 72.01
179.68 72.15
176.36 72.29
184.49 72.44
176.26 72.59
180.71 72.73
184.36 72.87
185.96 73.02
183.02 73.16
193.31 73.3
193.26 73.44
191.56 73.58
196.53 73.73
199.0 73.88
199.38 74.02
203.93 74.15
204.76 74.3
203.87 74.44
204.25 74.58
