137.27 60.77
136.68 60.81
107.9 60.85
126.53 60.89
143.48 60.93
111.22 60.97
115.06 61.01
157.21 61.05
149.76 61.11
134.68 61.15
159.68 61.21
152.56 61.26
122.9 61.31
143.08 61.35
162.62 61.4
149.92 61.46
162.57 61.51
181.16 61.58
165.68 61.64
156.43 61.7
157.96 61.75
155.66 61.81
174.68 61.87
183.96 61.93
167.7 62.0
186.45 62.06
201.06 62.14
161.23 62.2
162.43 62.26
202.02 62.33
177.95 62.4
167.54 62.46
217.17 62.53
202.25 62.61
164.59 62.68
205.17 62.75
210.75 62.83
161.61 62.9
188.44 62.96
223.91 63.04
191.4 63.12
194.47 63.19
220.79 63.27
196.39 63.35
190.16 63.42
207.6 63.49
190.96 63.57
198.73 63.64
227.05 63.72
206.8 63.8
198.75 63.88
219.94 63.96
196.71 64.03
186.79 64.1
236.14 64.23
228.02 64.4
187.35 64.55
205.37 64.71
214.75 64.9
133.66 65.03
172.98 65.17
202.57 65.34
186.76 65.49
179.78 65.64
189.52 65.81
162.39 65.96
177.68 66.1
180.34 66.26
187.49 66.41
184.17 66.56
201.94 66.72
176.35 66.87
176.74 67.02
177.49 67.16
189.68 67.31
164.58 67.47
205.8 67.62
159.58 67.77
187.54 67.92
184.87 68.06
165.23 68.21
165.95 68.34
183.73 68.5
190.73 68.65
200.49 68.81
196.23 68.95
184.11 69.08
191.17 69.23
190.78 69.37
190.76 69.51
204.93 69.65
196.71 69.81
184.5 69.96
193.95 70.09
189.61 70.24
164.94 70.38
171.61 70.51
192.72 70.66
183.95 70.81
182.29 70.95
194.71 71.09
172.17 71.24
193.06 71.38
201.91 71.51
167.51 71.65
203.49 71.78
207.15 71.93
173.78 72.07
181.46 72.21
204.32 72.36
208.36 72.49
168.98 72.64
191.07 72.77
161.82 72.91
160.47 73.05
194.68 73.19
180.99 73.34
178.4 73.47
194.12 73.61
198.27 73.76
175.25 73.89
205.65 74.02
214.04 74.18
182.55 74.32
223.27 74.46
202.2 74.6
196.64 74.73
185.17 74.87
192.27 75.0
182.45 75.14
195.98 75.29
207.87 75.43
200.14 75.57
179.99 75.71
173.04 75.85
173.76 75.97
184.4 76.12
202.84 76.27
186.82 76.4
170.28 76.54
207.86 76.68
203.03 76.82
185.98 76.95
206.37 77.1
210.24 77.24
169.09 77.37
172.89 77.51
198.22 77.66
183.17 77.79
190.08 77.92
228.82 78.08
174.03 78.22
189.35 78.34
193.68 78.48
214.9 78.63
189.9 78.75
198.71 78.9
216.03 79.04
203.01 79.19
195.75 79.32
165.57 79.46
206.29 79.59
215.64 79.72
226.38 79.86
203.72 79.99
214.09 80.15
