124.13 61.57
119.69 61.61
105.13 61.65
127.83 61.68
129.31 61.72
110.91 61.76
130.86 61.8
138.64 61.84
117.76 61.88
133.23 61.92
146.97 61.97
125.72 62.01
135.27 62.06
154.66 62.1
134.43 62.15
137.68 62.2
160.65 62.25
143.9 62.3
140.13 62.35
165.63 62.4
153.43 62.46
143.31 62.51
168.88 62.57
162.68 62.62
147.59 62.68
171.46 62.73
171.63 62.8
152.62 62.85
173.01 62.91
179.59 62.98
158.76 63.04
174.23 63.1
186.54 63.16
165.31 63.23
175.12 63.29
192.12 63.35
172.62 63.42
176.02 63.48
196.3 63.55
179.99 63.62
177.3 63.68
199.45 63.75
187.42 63.83
179.32 63.89
201.18 63.96
194.19 64.04
181.72 64.1
201.85 64.17
200.27 64.25
184.88 64.32
201.8 64.39
205.32 64.47
188.79 64.54
201.4 64.61
209.3 64.69
192.72 64.76
200.99 64.83
212.23 64.91
197.06 64.98
200.59 65.06
214.06 65.13
201.06 65.21
200.55 65.28
214.8 65.36
205.08 65.44
200.87 65.51
214.81 65.59
208.39 65.66
201.57 65.74
211.37 65.9
205.53 66.05
194.37 66.19
201.23 66.36
183.29 66.51
156.6 66.66
178.08 66.81
186.06 66.97
178.9 67.12
187.65 67.27
193.79 67.42
188.5 67.57
193.5 67.72
187.04 67.88
177.85 68.02
185.18 68.18
184.05 68.33
158.53 68.48
164.7 68.63
175.93 68.78
179.42 68.92
178.63 69.07
188.77 69.21
186.83 69.36
187.61 69.5
191.17 69.66
188.02 69.8
182.89 69.95
180.9 70.1
178.49 70.24
177.27 70.39
181.23 70.53
170.42 70.68
170.36 70.82
175.93 70.97
171.05 71.11
168.98 71.25
182.62 71.39
175.71 71.53
172.01 71.67
189.37 71.81
169.04 71.96
170.15 72.09
184.78 72.23
181.04 72.37
165.84 72.51
191.17 72.65
178.8 72.79
165.96 72.93
184.85 73.07
180.23 73.2
182.63 73.34
184.63 73.47
181.66 73.62
183.23 73.74
191.5 73.88
193.1 74.02
181.73 74.15
194.65 74.29
195.43 74.43
194.09 74.56
183.49 74.7
205.78 74.83
199.37 74.96
186.6 75.1
214.54 75.23
180.9 75.38
194.84 75.5
187.94 75.64
188.25 75.77
179.59 75.9
200.11 76.05
193.99 76.17
172.35 76.3
199.85 76.44
186.82 76.58
165.04 76.71
180.96 76.85
176.06 76.98
165.92 77.12
181.9 77.25
183.11 77.39
174.23 77.52
183.28 77.65
190.65 77.79
185.7 77.93
189.54 78.06
197.81 78.19
182.68 78.33
182.1 78.46
201.06 78.6
193.85 78.73
185.71 78.87
196.3 79.01
197.98 79.14
177.74 79.28
192.38 79.41
203.07 79.56
177.76 79.69
209.62 79.83
208.63 79.97
180.04 80.11
193.04 80.24
216.08 80.39
197.33 80.52
211.8 80.66
221.72 80.79
200.64 80.94
190.0 81.08
208.67 81.22
208.58 81.36
204.31 81.48
202.83 81.63
209.19 81.78
190.57 81.91
211.29 82.05
208.88 82.2
193.42 82.33
201.67 82.48
196.89 82.62
209.85 82.76
201.3 82.9
218.54 83.05
189.31 83.19
204.67 83.32
231.89 83.47
220.98 83.62
231.27 83.75
238.76 83.89
223.99 84.04
219.61 84.18
223.34 84.33
220.84 84.47
226.45 84.6
225.4 84.75
233.45 84.89
219.44 85.03
237.12 85.18
231.27 85.32
227.76 85.45
234.44 85.6
237.27 85.75
230.85 85.88
233.18 86.03
236.51 86.18
221.27 86.31
239.22 86.45
233.75 86.6
226.8 86.74
235.01 86.88
234.43 87.03
221.02 87.17
232.68 87.3
236.06 87.45
231.48 87.59
218.97 87.73
221.31 87.87
209.76 88.02
219.02 88.15
219.88 88.3
209.76 88.44
216.09 88.58
210.92 88.72
208.75 88.86
216.09 88.99
218.46 89.14
215.77 89.28
223.19 89.42
219.98 89.56
223.87 89.69
219.14 89.83
218.97 89.97
227.96 90.11
225.76 90.25
222.02 90.39
229.0 90.52
222.72 90.67
214.33 90.8
228.01 90.94
224.74 91.07
231.28 91.21
233.13 91.34
241.77 91.48
215.24 91.62
211.42 91.76
217.44 91.9
213.07 92.03
219.64 92.17
237.17 92.31
241.15 92.43
230.54 92.57
229.3 92.71
251.65 92.84
241.54 92.99
225.59 93.12
251.72 93.26
225.18 93.39
236.59 93.52
250.69 93.65
233.58 93.8
227.54 93.93
236.39 94.07
235.64 94.2
236.5 94.33
243.81 94.48
231.32 94.61
230.57 94.74
236.27 94.88
225.34 95.01
231.58 95.15
244.8 95.28
241.4 95.42
238.49 95.55
254.5 95.69
247.3 95.83
223.79 95.96
261.54 96.09
240.72 96.23
245.43 96.37
254.49 96.5
270.66 96.64
236.63 96.78
263.77 96.91
272.37 97.04
242.56 97.18
251.12 97.31
277.34 97.45
260.09 97.58
248.31 97.72
281.32 97.87
267.27 97.99
259.88 98.13
271.93 98.28
272.87 98.42
253.21 98.55
259.68 98.68
274.03 98.83
244.22 98.96
279.82 99.11
269.55 99.24
254.21 99.38
277.03 99.51
279.14 99.66
251.88 99.79
265.2 99.92
265.04 100.07
247.28 100.21
262.9 100.34
269.52 100.48
250.03 100.63
253.19 100.76
267.79 100.9
253.34 101.04
248.53 101.18
260.9 101.32
252.67 101.46
250.71 101.6
272.89 101.74
273.25 101.88
267.29 102.01
278.61 102.15
268.02 102.29
246.99 102.43
249.63 102.57
245.34 102.71
235.22 102.85
284.94 102.98
288.24 103.12
270.56 103.26
269.19 103.4
258.44 103.54
276.9 103.67
277.88 103.82
258.87 103.95
273.33 104.09
263.66 104.22
268.14 104.36
275.57 104.5
257.01 104.63
275.1 104.77
270.13 104.9
256.83 105.04
279.73 105.17
262.24 105.31
261.99 105.44
277.82 105.58
271.65 105.72
272.55 105.84
280.11 105.99
258.29 106.12
275.97 106.24
256.51 106.38
274.28 106.51
264.38 106.65
262.3 106.78
255.97 106.91
268.38 107.04
257.79 107.17
269.61 107.29
256.63 107.43
266.03 107.56
280.93 107.68
269.7 107.81
262.1 107.94
270.34 108.07
276.76 108.19
271.59 108.32
260.29 108.45
267.33 108.58
276.81 108.69
280.21 108.82
254.7 108.95
264.23 109.07
276.25 109.2
261.14 109.32
273.75 109.43
266.67 109.57
245.88 109.68
262.28 109.8
267.57 109.94
248.55 110.04
258.8 110.17
277.16 110.29
244.41 110.41
243.41 110.53
277.42 110.64
257.07 110.76
236.67 110.88
280.83 111.01
256.04 111.13
245.58 111.23
273.54 111.36
261.85 111.47
251.42 111.59
271.26 111.71
262.71 111.84
237.05 111.94
265.12 112.05
275.56 112.18
243.49 112.29
265.3 112.4
286.58 112.53
250.6 112.64
263.6 112.75
288.72 112.87
254.56 112.98
260.56 113.09
295.35 113.21
267.5 113.33
264.56 113.44
305.23 113.56
283.08 113.67
267.31 113.79
307.45 113.9
283.99 114.04
260.37 114.13
305.21 114.27
302.93 114.38
269.61 114.49
304.81 114.6
293.51 114.74
258.77 114.85
292.12 114.96
275.55 115.09
240.7 115.21
252.0 115.31
316.8 115.44
264.94 115.56
237.12 115.68
319.8 115.81
283.43 115.92
234.6 116.04
310.9 116.16
248.24 116.3
249.12 116.41
314.54 116.52
266.15 116.66
263.12 116.77
302.97 116.89
292.76 117.03
255.98 117.13
291.39 117.27
300.33 117.4
260.77 117.51
300.9 117.63
309.93 117.78
268.27 117.89
301.23 118.02
322.93 118.15
286.51 118.27
278.12 118.4
326.64 118.53
306.9 118.66
305.19 118.78
323.65 118.91
